Dimension,Epochs,Length_of_Walk,Num_Walks,Context_Size,Return_Hyperparam,Accuracy,Balanced_Accuracy,F1_Score,Matthews_Corrcoef,Roc_Auc,Precision,Recall
32,1,80,10,10,0.5,0.9043736100815419,0.7353915508706346,0.5878594249201279,0.5452449403162674,0.7353915508706348,0.7058823529411765,0.5036496350364964
32,1,80,10,10,1,0.9028910303928837,0.7306866091041653,0.5796791443850267,0.5368075387186696,0.7306866091041654,0.7002583979328165,0.49452554744525545
32,1,80,10,10,2,0.9058561897702001,0.7185501905653962,0.5704622322435174,0.5398507683441129,0.7185501905653962,0.7463126843657817,0.46167883211678834
32,1,80,10,20,0.5,0.9028910303928837,0.735303673833817,0.5850052798310454,0.5401409344294319,0.7353036738338169,0.6942355889724311,0.5054744525547445
32,1,80,10,20,1,0.8989374845564616,0.7153185581699046,0.553980370774264,0.5118640912708746,0.7153185581699046,0.6883468834688347,0.4635036496350365
32,1,80,10,20,2,0.9036323202372127,0.7280372598636107,0.5779220779220778,0.5375414336179182,0.7280372598636107,0.7101063829787234,0.48722627737226276
32,1,80,20,10,0.5,0.8969607116382505,0.7172534175562152,0.5530546623794211,0.5067214961800874,0.7172534175562153,0.6701298701298701,0.4708029197080292
32,1,80,20,10,1,0.8996787744007907,0.7118996981410747,0.5508849557522123,0.5119476603909741,0.7118996981410747,0.699438202247191,0.4543795620437956
32,1,80,20,10,2,0.9063503829997529,0.7388432670022509,0.5955176093916755,0.5545089981389758,0.7388432670022509,0.7172236503856041,0.5091240875912408
32,1,80,20,20,0.5,0.9048678033110946,0.7202871310468267,0.5707915273132664,0.5370135031164688,0.7202871310468267,0.7335243553008596,0.46715328467153283
32,1,80,20,20,1,0.9078329626884112,0.7227714174852877,0.5794813979706878,0.5502778129976222,0.7227714174852876,0.7581120943952803,0.46897810218978103
32,1,80,20,20,2,0.9023968371633309,0.7211666837031644,0.5673603504928806,0.528352330967669,0.7211666837031645,0.7095890410958904,0.4726277372262774
32,1,120,10,10,0.5,0.9028910303928837,0.7245305227979632,0.5723612622415669,0.5324672823650469,0.7245305227979632,0.7088948787061995,0.47992700729927007
32,1,120,10,10,1,0.9021497405485545,0.7187152533674898,0.5638766519823788,0.5257551059328023,0.7187152533674896,0.7111111111111111,0.46715328467153283
32,1,120,10,10,2,0.9058561897702001,0.737787960272278,0.5933831376734258,0.5520589517763078,0.737787960272278,0.7146529562982005,0.5072992700729927
32,1,120,10,20,0.5,0.9043736100815419,0.7323135077175335,0.5843179377013963,0.5431122380843872,0.7323135077175336,0.7101827676240209,0.49635036496350365
32,1,120,10,20,1,0.9009142574746726,0.7226178282428973,0.5664864864864865,0.5241414195479682,0.7226178282428973,0.6949602122015915,0.4781021897810219
32,1,120,10,20,2,0.9033852236224363,0.7271248511044865,0.5763813651137595,0.5360310307107571,0.7271248511044865,0.7093333333333334,0.4854014598540146
32,1,120,20,10,0.5,0.9006671608598962,0.7224749302720486,0.5658747300215983,0.5231829347557414,0.7224749302720486,0.6931216931216931,0.4781021897810219
32,1,120,20,10,1,0.9061032863849765,0.738700369031402,0.5948827292110874,0.5535419672863251,0.738700369031402,0.7153846153846154,0.5091240875912408
32,1,120,20,10,2,0.8981961947121324,0.7125813318925324,0.549234135667396,0.5072171371376828,0.7125813318925324,0.6857923497267759,0.458029197080292
32,1,120,20,20,0.5,0.8996787744007907,0.729598446271406,0.5726315789473685,0.5252903204065197,0.729598446271406,0.6766169154228856,0.49635036496350365
32,1,120,20,20,1,0.9036323202372127,0.7180336196160321,0.5657015590200446,0.5308318385355035,0.7180336196160321,0.7257142857142858,0.4635036496350365
32,1,120,20,20,2,0.9053619965406474,0.7313460780243781,0.5850487540628386,0.545993430711154,0.7313460780243782,0.72,0.4927007299270073
32,3,80,10,10,0.5,0.8989374845564616,0.7353258386650618,0.5779153766769866,0.52748111249099,0.7353258386650617,0.665083135391924,0.5109489051094891
32,3,80,10,10,1,0.9056090931554238,0.7376450623014292,0.5927505330490405,0.5510947294970829,0.7376450623014291,0.7128205128205128,0.5072992700729927
32,3,80,10,10,2,0.9063503829997529,0.7396127777905261,0.5963791267305645,0.5550227025659524,0.7396127777905263,0.7161125319693095,0.5109489051094891
32,3,80,10,20,0.5,0.9083271559179639,0.7399864507690415,0.6006458557588805,0.5623675474067474,0.7399864507690415,0.7322834645669292,0.5091240875912408
32,3,80,10,20,1,0.9033852236224363,0.7248163187396608,0.5736095965103598,0.5344425565200724,0.7248163187396608,0.7127371273712737,0.47992700729927007
32,3,80,10,20,2,0.9043736100815419,0.7284659537761571,0.5798045602605862,0.5404925902662919,0.7284659537761571,0.7158176943699732,0.48722627737226276
32,3,80,20,10,0.5,0.9023968371633309,0.7211666837031644,0.5673603504928806,0.528352330967669,0.7211666837031645,0.7095890410958904,0.4726277372262774
32,3,80,20,10,1,0.905114899925871,0.73274220163008,0.5862068965517241,0.5460345597946825,0.73274220163008,0.7157894736842105,0.49635036496350365
32,3,80,20,10,2,0.9031381270076599,0.7177478236743344,0.5644444444444444,0.5287708630057261,0.7177478236743344,0.7215909090909091,0.4635036496350365
32,3,80,20,20,0.5,0.901161354089449,0.7135265967544429,0.5555555555555555,0.5185201897098479,0.713526596754443,0.7102272727272727,0.4562043795620438
32,3,80,20,20,1,0.9090684457622931,0.7373371015284867,0.599128540305011,0.5635211277651271,0.7373371015284869,0.7432432432432432,0.5018248175182481
