Dimension,Epochs,Length_of_Walk,Num_Walks,Context_Size,Return_Hyperparam,Accuracy,Balanced_Accuracy,F1_Score,Matthews_Corrcoef,Roc_Auc,Precision,Recall
32,1,80,10,10,0.5,0.9260728982951205,0.6894098692699474,0.5024727992087042,0.485122065657175,0.6894098692699473,0.6809651474530831,0.3981191222570533
32,1,80,10,10,1,0.9259259259259259,0.6914366070584264,0.5049115913555992,0.48604056741362117,0.6914366070584265,0.6763157894736842,0.40282131661442006
32,1,80,10,10,2,0.9285714285714286,0.6978144887984162,0.5207100591715976,0.5047407128792566,0.6978144887984161,0.7021276595744681,0.41379310344827586
32,1,80,10,20,0.5,0.9235743680188124,0.689436560285599,0.4961240310077519,0.47285585280431236,0.689436560285599,0.649746192893401,0.4012539184952978
32,1,80,10,20,1,0.9273956496178718,0.6901396778979071,0.5069860279441119,0.49263041716885136,0.6901396778979071,0.6978021978021978,0.3981191222570533
32,1,80,10,20,2,0.9235743680188124,0.6788974221054483,0.48103792415169655,0.46350300293218893,0.6788974221054483,0.6620879120879121,0.3777429467084639
32,1,80,20,10,0.5,0.9240152851263962,0.6721145995280011,0.47191011235955055,0.45990225439476995,0.6721145995280011,0.6774193548387096,0.3620689655172414
32,1,80,20,10,1,0.9293062904174015,0.6897886274920512,0.5116751269035533,0.5029584972068537,0.6897886274920512,0.7262247838616714,0.3949843260188088
32,1,80,20,10,2,0.9262198706643151,0.6923013959655386,0.5068762278978389,0.48823618975338373,0.6923013959655385,0.6789473684210526,0.4043887147335423
32,1,80,20,20,0.5,0.9216637272192828,0.6876797830554248,0.48897411313518685,0.46246196619126334,0.6876797830554249,0.6296296296296297,0.3996865203761755
32,1,80,20,20,1,0.9229864785420341,0.6715469705951436,0.46855983772819476,0.4539978179362318,0.6715469705951436,0.6637931034482759,0.3620689655172414
32,1,80,20,20,2,0.927689594356261,0.6959227312890897,0.515748031496063,0.49866703684037206,0.6959227312890897,0.6931216931216931,0.4106583072100313
32,1,120,10,10,0.5,0.9256319811875368,0.6849509444552339,0.49500998003992014,0.4791869952134687,0.6849509444552339,0.6813186813186813,0.3887147335423197
