Dimension,Epochs,Length_of_Walk,Num_Walks,Context_Size,Return_Hyperparam,Accuracy,Balanced_Accuracy,F1_Score,Matthews_Corrcoef,Roc_Auc,Precision,Recall
32,1,80,10,10,0.5,0.9225455614344503,0.6628723905083698,0.45388601036269427,0.44394456245207886,0.6628723905083698,0.6697247706422018,0.3432601880877743
32,1,80,10,10,1,0.9240152851263962,0.669304162679961,0.4675592173017508,0.4575113944783828,0.669304162679961,0.6816816816816816,0.3557993730407524
32,1,80,10,10,2,0.9232804232804233,0.6632778397461252,0.45625,0.4483187387581873,0.6632778397461253,0.6801242236024845,0.3432601880877743
32,1,80,10,20,0.5,0.9225455614344503,0.6727089194765103,0.46928499496475323,0.45278965652331016,0.6727089194765105,0.6563380281690141,0.3652037617554859
32,1,80,10,20,1,0.9197530864197531,0.6662499478889694,0.45290581162324656,0.4329867402991882,0.6662499478889694,0.6277777777777778,0.3542319749216301
32,1,80,10,20,2,0.9190182245737801,0.6609262341671437,0.4428715874620829,0.4241647295503985,0.6609262341671438,0.6239316239316239,0.3432601880877743
32,1,80,20,10,0.5,0.921957671957672,0.656224548210075,0.44164037854889593,0.43477383422518534,0.656224548210075,0.670926517571885,0.329153605015674
32,1,80,20,10,1,0.9254850088183422,0.6680072335194417,0.469109947643979,0.4647490339941282,0.6680072335194417,0.7066246056782335,0.3510971786833856
32,1,80,20,10,2,0.9248971193415638,0.6810324491574282,0.48746238716148443,0.47210634472805885,0.6810324491574282,0.6768802228412256,0.38087774294670845
32,1,80,20,20,0.5,0.9213697824808936,0.6825993388762523,0.481086323957323,0.45633326919528744,0.6825993388762523,0.6310432569974554,0.3887147335423197
32,1,80,20,20,1,0.9196061140505585,0.659845375133328,0.44240570846075433,0.4259368746172233,0.659845375133328,0.6326530612244898,0.3401253918495298
32,1,80,20,20,2,0.9229864785420341,0.6736547982311737,0.4717741935483871,0.4558766987279716,0.6736547982311737,0.6610169491525424,0.3667711598746082
32,1,120,10,10,0.5,0.9234273956496178,0.6710876309257867,0.4689092762487258,0.4558938958441006,0.6710876309257867,0.6705539358600583,0.3605015673981191
32,1,120,10,10,1,0.9241622574955908,0.6778165630716326,0.4808853118712274,0.46556121568905323,0.6778165630716325,0.6713483146067416,0.37460815047021945
32,1,120,10,10,2,0.9228395061728395,0.6609267425674419,0.45141065830721,0.4438334027606049,0.6609267425674418,0.677115987460815,0.3385579937304075
32,1,120,10,20,0.5,0.9226925338036449,0.6741952277480816,0.47188755020080314,0.4548745974047778,0.6741952277480816,0.6564245810055865,0.3683385579937304
32,1,120,10,20,1,0.9178424456202234,0.6483331587825643,0.4195223260643821,0.40549422177190486,0.6483331587825644,0.6215384615384615,0.3166144200626959
32,1,120,10,20,2,0.9232804232804233,0.6710065410782358,0.46843177189409363,0.45505022936690964,0.6710065410782358,0.6686046511627907,0.3605015673981191
32,1,120,20,10,0.5,0.9184303350970018,0.6535757826568389,0.4295991778006166,0.4138317936814278,0.6535757826568389,0.6238805970149254,0.3275862068965517
32,1,120,20,10,1,0.9241622574955908,0.6925713565238435,0.501930501930502,0.478408383734326,0.6925713565238435,0.6532663316582915,0.40752351097178685
32,1,120,20,10,2,0.9247501469723692,0.6774383132498268,0.48178137651821873,0.46831815364727236,0.6774383132498268,0.68,0.3730407523510972
32,1,120,20,20,0.5,0.9200470311581422,0.6664121275840716,0.45381526104417663,0.4345506505353202,0.6664121275840716,0.6312849162011173,0.3542319749216301
32,1,120,20,20,1,0.9197530864197531,0.6725734307970599,0.4625984251968504,0.43923786079711047,0.6725734307970598,0.6216931216931217,0.3683385579937304
32,1,120,20,20,2,0.9226925338036449,0.6622508711439108,0.45322245322245325,0.44419035525289613,0.6622508711439108,0.6728395061728395,0.34169278996865204
32,3,80,10,10,0.5,0.923721340388007,0.6670341553488287,0.46328852119958636,0.45397249946474616,0.6670341553488287,0.6808510638297872,0.3510971786833856
32,3,80,10,10,1,0.9271017048794826,0.6759253139626041,0.4854771784232365,0.480221011423006,0.6759253139626041,0.7177914110429447,0.3667711598746082
32,3,80,10,10,2,0.9241622574955908,0.6757087354356025,0.47773279352226716,0.4637532281037883,0.6757087354356024,0.6742857142857143,0.36990595611285265
32,3,80,10,20,0.5,0.9203409758965314,0.6623586520071135,0.4480651731160896,0.43203810433039797,0.6623586520071135,0.6395348837209303,0.3448275862068966
32,3,80,10,20,1,0.9216637272192828,0.6680067251191436,0.45997973657548125,0.4440255131304909,0.6680067251191435,0.6504297994269341,0.3557993730407524
32,3,80,10,20,2,0.9218106995884774,0.6863556544789557,0.48747591522158,0.46187984644857044,0.6863556544789559,0.6325,0.39655172413793105
32,3,80,20,10,0.5,0.9265138154027043,0.6805192190564701,0.4908350305498981,0.48036356690707244,0.6805192190564701,0.7005813953488372,0.3777429467084639
32,3,80,20,10,1,0.9279835390946503,0.6848431635920311,0.5010183299389003,0.49186962942532825,0.6848431635920311,0.7151162790697675,0.38557993730407525
32,3,80,20,10,2,0.925191064079953,0.6692502722483596,0.4703433922996878,0.46403335526002115,0.6692502722483596,0.6996904024767802,0.3542319749216301
32,3,80,20,20,0.5,0.9209288653733099,0.6781404140615388,0.4735812133072407,0.4500610472778836,0.6781404140615389,0.6302083333333334,0.3793103448275862
32,3,80,20,20,1,0.9209288653733099,0.6697091035174183,0.4609218436873747,0.44199587707648186,0.6697091035174183,0.6388888888888888,0.3605015673981191
32,3,80,20,20,2,0.921222810111699,0.6635478003044302,0.45194274028629855,0.4376195045526384,0.6635478003044302,0.65,0.3463949843260188
32,3,120,10,10,0.5,0.9226925338036449,0.6615482619319007,0.4520833333333333,0.4435697651959275,0.6615482619319007,0.6739130434782609,0.3401253918495298
32,3,120,10,10,1,0.9244562022339801,0.6737630874946745,0.4755102040816327,0.46366369308686345,0.6737630874946746,0.6812865497076024,0.3652037617554859
32,3,120,10,10,2,0.9234273956496178,0.6703850217137767,0.46782431052093976,0.45528070144055016,0.6703850217137768,0.6715542521994134,0.35893416927899685
32,3,120,10,20,0.5,0.9225455614344503,0.6720063102645004,0.46821392532795153,0.4521531923082415,0.6720063102645004,0.6572237960339944,0.36363636363636365
32,3,120,10,20,1,0.9228395061728395,0.6763841452316628,0.47552447552447547,0.45758489298719385,0.6763841452316628,0.6556473829201102,0.3730407523510972
32,3,120,10,20,2,0.9216637272192828,0.6651962882711034,0.4555669050051072,0.4414160425778907,0.6651962882711036,0.6539589442815249,0.3495297805642633
32,3,120,20,10,0.5,0.921957671957672,0.6646558587541955,0.45538461538461533,0.4424384911899747,0.6646558587541955,0.658753709198813,0.34796238244514105
32,3,120,20,10,1,0.9254850088183422,0.6778437624875824,0.48423194303153616,0.47259436956724254,0.6778437624875824,0.6898550724637681,0.3730407523510972
32,3,120,20,10,2,0.9253380364491476,0.6770600634280213,0.4826883910386966,0.4711587168924678,0.6770600634280212,0.688953488372093,0.3714733542319749
32,3,120,20,20,0.5,0.9250440917107584,0.69235528639714,0.5038910505836576,0.4824468111801034,0.69235528639714,0.6641025641025641,0.4059561128526646
32,3,120,20,20,1,0.9248971193415638,0.6887611504895387,0.4985279685966633,0.4786557298080752,0.6887611504895386,0.6666666666666666,0.3981191222570533
32,3,120,20,20,2,0.9216637272192828,0.6729249896032139,0.4675324675324675,0.44861097213965456,0.6729249896032139,0.6446280991735537,0.3667711598746082
64,1,80,10,10,0.5,0.9196061140505585,0.6352540527129765,0.3995609220636663,0.4018104402715896,0.6352540527129765,0.6666666666666666,0.2852664576802508
64,1,80,10,10,1,0.9271017048794826,0.6681966126304937,0.4734607218683651,0.47464167750284003,0.6681966126304937,0.7335526315789473,0.3495297805642633
64,1,80,10,10,2,0.9229864785420341,0.6574947863549427,0.4460887949260042,0.4416822133883775,0.6574947863549427,0.685064935064935,0.33072100313479624
64,1,80,10,20,0.5,0.9241622574955908,0.6778165630716326,0.4808853118712274,0.46556121568905323,0.6778165630716325,0.6713483146067416,0.37460815047021945
64,1,80,10,20,1,0.921222810111699,0.6649530187284503,0.45417515274949083,0.4389417418413515,0.6649530187284503,0.6482558139534884,0.3495297805642633
64,1,80,10,20,2,0.9184303350970018,0.6416314260526683,0.4089456869009585,0.40157031233731133,0.6416314260526683,0.6378737541528239,0.30094043887147337
64,1,80,20,10,0.5,0.9218106995884774,0.6533330215144838,0.4364406779661017,0.43134743738049375,0.6533330215144838,0.673202614379085,0.322884012539185
64,1,80,20,10,1,0.9271017048794826,0.6688992218425037,0.47457627118644075,0.47513735657026546,0.6688992218425037,0.7320261437908496,0.3510971786833856
64,1,80,20,10,2,0.9262198706643151,0.6796544301493579,0.48879837067209775,0.47806235440342126,0.6796544301493579,0.6976744186046512,0.3761755485893417
64,1,80,20,20,0.5,0.9232804232804233,0.659062184474065,0.44936708860759494,0.44470503712342285,0.6590621844740651,0.6870967741935484,0.3338557993730408
64,1,80,20,20,1,0.9247501469723692,0.6725200487657566,0.4743326488706366,0.4642233947524146,0.6725200487657564,0.6875,0.3620689655172414
64,1,80,20,20,2,0.9246031746031746,0.6696285220701654,0.46949327817993797,0.46102357918286574,0.6696285220701653,0.6899696048632219,0.3557993730407524
64,1,120,10,10,0.5,0.9246031746031746,0.6618998207380549,0.4571428571428572,0.45473966968326407,0.6618998207380549,0.7035830618892508,0.3385579937304075
64,1,120,10,10,1,0.9190182245737801,0.6342270841107621,0.39649507119386634,0.3973677066381758,0.6342270841107621,0.6581818181818182,0.2836990595611285
64,1,120,10,10,2,0.9218106995884774,0.6624669412706143,0.45154639175257727,0.4396618705087547,0.6624669412706143,0.6596385542168675,0.3432601880877743
64,1,120,10,20,0.5,0.9234273956496178,0.6647641480176965,0.45898234683281414,0.45041115907389395,0.6647641480176963,0.68,0.3463949843260188
64,1,120,10,20,1,0.925191064079953,0.6650346169762994,0.4636459430979979,0.4606957956349049,0.6650346169762994,0.707395498392283,0.3448275862068966
64,1,120,10,20,2,0.9226925338036449,0.6517117329637602,0.43562231759656656,0.4350078608089173,0.6517117329637602,0.6904761904761905,0.3181818181818182
64,1,120,20,10,0.5,0.9243092298647855,0.6687637331630532,0.4674250258531541,0.45867321927682586,0.6687637331630532,0.6869300911854104,0.3542319749216301
64,1,120,20,10,1,0.9282774838330394,0.6941392630432639,0.5149105367793241,0.5004071942986272,0.6941392630432638,0.7038043478260869,0.4059561128526646
64,1,120,20,10,2,0.9248971193415638,0.6726011386133077,0.4748201438848921,0.4650983218064107,0.6726011386133076,0.6895522388059702,0.3620689655172414
64,1,120,20,20,0.5,0.9253380364491476,0.6728444081559609,0.47628865979381446,0.46774497754746264,0.6728444081559609,0.6957831325301205,0.3620689655172414
64,1,120,20,20,1,0.9225455614344503,0.6748167471125405,0.4724724724724725,0.4547026271736372,0.6748167471125405,0.6537396121883656,0.36990595611285265
64,1,120,20,20,2,0.9266607877718989,0.6827081365400512,0.4944275582573455,0.4828799205673463,0.6827081365400512,0.6991404011461319,0.3824451410658307
64,3,80,10,10,0.5,0.9229864785420341,0.6581973955669528,0.44725738396624476,0.4422872658328244,0.6581973955669528,0.6838709677419355,0.3322884012539185
64,3,80,10,10,1,0.9266607877718989,0.6679533430878404,0.4719576719576719,0.47174263325180044,0.6679533430878404,0.7263843648208469,0.3495297805642633
64,3,80,10,10,2,0.9223985890652557,0.6599808638127785,0.44885177453027136,0.44056870074385834,0.6599808638127785,0.671875,0.33699059561128525
64,3,80,10,20,0.5,0.9266607877718989,0.6749794352079408,0.48290155440414506,0.47694497857517004,0.6749794352079409,0.7125382262996942,0.3652037617554859
64,3,80,10,20,1,0.9262198706643151,0.6691152919692072,0.4726890756302521,0.4699350116146487,0.6691152919692072,0.7165605095541401,0.35266457680250785
64,3,80,10,20,2,0.9235743680188124,0.6683582839252977,0.46502057613168724,0.45430886548576455,0.6683582839252977,0.6766467065868264,0.3542319749216301
64,3,80,20,10,0.5,0.9225455614344503,0.6720063102645004,0.46821392532795153,0.4521531923082415,0.6720063102645004,0.6572237960339944,0.36363636363636365
64,3,80,20,10,1,0.9234273956496178,0.6668719756537266,0.4623323013415893,0.45222930586877297,0.6668719756537266,0.676737160120846,0.3510971786833856
64,3,80,20,10,2,0.9232804232804233,0.6639804489581353,0.45738045738045735,0.44892537934442445,0.6639804489581353,0.6790123456790124,0.3448275862068966
64,3,80,20,20,0.5,0.9253380364491476,0.6763574542160111,0.4816326530612244,0.47058641570062615,0.6763574542160111,0.6900584795321637,0.36990595611285265
64,3,80,20,20,1,0.9257789535567313,0.6843294250907749,0.4944944944944945,0.4794453348352516,0.684329425090775,0.6842105263157895,0.3871473354231975
64,3,80,20,20,2,0.9265138154027043,0.6748983453603897,0.48240165631469983,0.47603343166474055,0.6748983453603897,0.7103658536585366,0.3652037617554859
64,3,120,10,10,0.5,0.9271017048794826,0.6822487968706945,0.494908350305499,0.4849659919143748,0.6822487968706945,0.7063953488372093,0.38087774294670845
64,3,120,10,10,1,0.9279835390946503,0.6778170714719307,0.49064449064449067,0.48680557207665115,0.6778170714719306,0.7283950617283951,0.36990595611285265
64,3,120,10,10,2,0.9259259259259259,0.668953112274105,0.4716981132075472,0.4680684079308372,0.668953112274105,0.7120253164556962,0.35266457680250785
64,3,120,10,20,0.5,0.9257789535567313,0.669574631638564,0.4723092998955068,0.46768414361260374,0.6695746316385639,0.7084639498432602,0.3542319749216301
64,3,120,10,20,1,0.9244562022339801,0.6906257085829155,0.5,0.4781088524122967,0.6906257085829155,0.658974358974359,0.40282131661442006
64,3,120,10,20,2,0.9306290417401528,0.6884106084839807,0.51340206185567,0.5098696381055245,0.6884106084839808,0.75,0.390282131661442
64,3,120,20,10,0.5,0.9234273956496178,0.6795189414699072,0.4815920398009951,0.46331630837731863,0.6795189414699073,0.659400544959128,0.3793103448275862
64,3,120,20,10,1,0.9275426219870664,0.6817894572013377,0.4953940634595701,0.4871095838938223,0.6817894572013378,0.7138643067846607,0.3793103448275862
