Protein_ID,Emb_1,Emb_2,Emb_3,Emb_4,Emb_5,Emb_6,Emb_7,Emb_8,Emb_9,Emb_10,Emb_11,Emb_12,Emb_13,Emb_14,Emb_15,Emb_16,Emb_17,Emb_18,Emb_19,Emb_20,Emb_21,Emb_22,Emb_23,Emb_24,Emb_25,Emb_26,Emb_27,Emb_28,Emb_29,Emb_30,Emb_31,Emb_32,
36831,0.0817296,-0.0373948,-0.149633,0.0917681,-0.246947,0.236464,0.0285787,0.192986,0.0037066,0.277924,0.14898,-0.335664,0.0817875,0.116366,0.241786,-0.121449,0.238338,0.525496,-0.327045,0.0756607,-0.106285,2.19974,0.117638,-0.143136,0.167476,0.239118,-0.0418138,-0.0946833,0.20304,3.94406,-0.256452,0.115396
33448,-0.0477434,-0.140421,0.127154,-0.00170112,-0.138672,0.0907728,0.0772951,0.0734535,0.0483615,0.0622467,-0.00757909,0.22987,0.295934,-0.0139623,0.124477,-0.0161326,0.186361,0.00399488,-0.469692,-0.243447,-0.357573,2.27549,-0.116894,-0.0138941,-0.0341603,-0.030587,-0.159704,-0.113337,0.162977,3.95559,-0.141576,-0.0180711
34123,-0.112841,-0.107092,0.0589506,0.00382445,-0.101976,0.00629041,-0.0223103,0.0585821,0.169557,0.113125,-0.0411388,0.00449323,0.14185,-0.00962027,-0.0172157,-0.0493654,-0.020803,-0.0254706,-0.00910141,-0.0987535,-0.091119,2.21669,0.038465,-0.130255,0.173594,0.263428,-0.0397568,0.0202093,0.23153,4.01242,0.0868288,0.109822
36877,-0.106667,-0.0193926,-0.0441701,0.112121,0.0101533,-0.0781476,-0.0171998,-0.0678911,0.031742,0.0485734,-0.0552118,0.0322517,0.109693,0.0868006,-0.102572,-0.0407947,0.0137584,0.00115066,-0.0761738,-0.108938,-0.179188,2.22749,0.0473047,-0.031606,-0.095548,0.175327,0.0616982,0.117797,0.14893,3.98839,0.0981462,-0.067039
30932,-0.296186,-0.228788,0.0266558,-0.0156383,0.082141,0.121123,-0.164,0.0750112,0.455434,0.209583,0.0560167,-0.137421,0.280451,0.0363954,0.195162,-0.0304299,0.164439,-0.127997,-0.0328484,-0.347028,0.00466556,2.24257,-0.00726761,0.111056,-0.139731,0.216602,0.0739031,0.204641,0.303944,4.12568,0.129462,0.269568
34099,0.00778725,-0.0182633,0.0467708,-0.0249312,-0.0624106,-0.00344272,0.0243247,0.0210183,-0.0575599,0.0953421,0.0797603,0.00284038,0.0212038,0.0807576,0.0745209,0.0993014,0.1038,-0.0211195,0.105465,0.149463,-0.259951,2.23999,-0.0131064,0.0766778,0.0102898,-0.0294023,-0.0153272,0.195583,0.205216,3.98743,-0.0390119,0.01617
34040,-0.053607,0.18157,-0.0108915,0.117086,0.0916529,-0.0219893,-0.0511322,-0.0857109,0.0873803,0.301191,0.0183097,-0.212844,0.155413,-0.0852603,-0.117586,-0.148362,-0.0930881,-0.202921,-0.054431,-0.0579511,0.0960674,2.21409,0.0144786,-0.0728892,0.244035,-0.0516766,-0.188297,0.164174,-0.208056,4.01213,-0.120286,0.151252
35361,0.0452181,0.0605853,0.0231452,-0.0735235,0.121648,-0.103445,-0.0531229,-0.0511321,-0.13033,0.0167466,0.331684,0.122836,0.0525937,0.0677366,0.016355,-0.0142922,-0.00863924,0.198531,-0.0846127,0.277627,-0.155463,2.22445,-0.113135,-0.0139287,0.0290491,0.0606385,0.0580485,0.210954,0.080242,4.01507,0.0801047,0.137548
34469,0.130952,-0.091249,0.0460759,-0.079256,0.0654278,-0.0598954,-0.104526,0.0502913,0.0828648,-0.121475,-0.105105,-0.0517234,0.0398962,0.0792187,0.0675485,-0.1563,0.000396826,0.157941,-0.0608586,0.0622265,-0.0983662,2.23702,0.034507,0.00523038,0.0936593,0.0848424,-0.142468,0.241837,0.101758,3.96571,-0.0720601,-0.0291653
35935,-0.0170684,0.0174167,0.0905783,0.0405036,0.00374416,0.0245728,-0.0342378,0.00560047,0.226894,0.206185,-0.0320289,-0.0453086,0.21462,-0.0104824,-0.393084,-0.0971675,0.263359,0.130409,0.368098,0.196712,-0.266938,2.20302,-0.196671,-0.241237,-0.199641,-0.344912,-0.0776368,-0.159564,0.387806,4.01341,0.014774,-0.00845294
