Protein_ID,Emb_1,Emb_2,Emb_3,Emb_4,Emb_5,Emb_6,Emb_7,Emb_8,Emb_9,Emb_10,Emb_11,Emb_12,Emb_13,Emb_14,Emb_15,Emb_16,Emb_17,Emb_18,Emb_19,Emb_20,Emb_21,Emb_22,Emb_23,Emb_24,Emb_25,Emb_26,Emb_27,Emb_28,Emb_29,Emb_30,Emb_31,Emb_32,
32823,0.108974,0.0419704,0.0499387,0.0454419,0.120781,-0.0214029,-0.0345363,0.0426103,0.100248,0.103718,0.0179911,-0.474016,0.0421768,-0.0692692,-0.161098,-0.149499,0.18232,0.233194,-0.0609199,0.0257376,-0.0459866,-0.0384256,-0.0587866,-0.0977722,-0.00252496,-0.00892956,0.226611,-0.321857,-0.199585,3.56938,0.150473,0.175209
34321,0.102371,-0.00129686,-0.0625238,0.0743252,-0.0237496,-0.0756207,0.0455511,-0.0349426,0.102054,0.0282933,0.0473412,0.0622885,-0.00994251,-0.101178,0.0058552,0.0686017,-0.130299,-0.0973274,0.0436987,0.160571,0.016123,-0.105839,-0.05515,-0.0286731,-0.0838877,-0.145384,-0.0036308,-0.118233,0.156456,3.6211,-0.0116882,0.0164524
35228,-0.0543469,-0.0422958,-0.0801165,-0.0588728,-0.0117049,0.0453586,0.0888868,0.0260291,0.168484,0.0785025,-0.0719631,0.0493087,-0.224031,-0.0933647,-0.0662659,-0.25279,0.151027,-0.302231,0.0897109,0.203213,0.331398,-0.0976525,0.0819975,0.463115,-0.110832,-0.0448433,-0.0590637,-0.312397,-0.019599,3.64072,-0.0597081,-0.0829585
32347,-0.100662,0.0429431,0.00869345,0.146803,-0.0153807,-0.080168,-0.00378934,0.0333371,-0.0274963,-0.266368,0.0211116,0.231341,0.155278,0.228735,-0.0456617,0.105326,0.154504,-0.199223,-0.169133,-0.311926,0.139645,-0.124867,0.0631025,0.283085,0.133842,-0.138324,0.118329,-0.323382,0.158459,3.5662,-0.428945,0.208291
34729,-0.0491625,0.0129808,-0.0382225,0.175668,0.0423431,-0.0420005,0.0637753,-0.117752,0.02327,-0.309259,-0.0543468,0.216983,0.284327,0.249404,-0.0849582,0.0744868,0.0552653,-0.107527,-0.173914,-0.248053,0.235303,-0.181752,-0.244,0.441107,0.393708,-0.178866,0.180148,-0.307408,0.104462,3.63205,-0.182689,-0.28235
34908,-0.0282056,0.0507496,-0.0415888,0.0434498,-0.0293271,-0.192684,0.00637311,-0.0259591,-0.0553091,0.0079637,-0.0268484,-0.108486,0.0391632,-0.112023,0.0372007,-0.0798592,-0.0343181,-0.0662766,0.0721903,0.0755302,0.0441252,-0.140171,-0.0713787,-0.0751989,0.181196,0.0441408,0.00285936,-0.0836087,0.0251542,3.57578,-0.00397552,0.00177202
34109,-0.035202,-0.134796,0.0779171,-0.148457,-0.0930468,-0.0580022,-0.251651,-0.141296,0.244865,0.0669457,0.0783314,-0.0826061,0.208135,-0.0192532,-0.105532,-0.345995,-0.0602796,-0.0751833,-0.245405,0.243846,0.00663589,-0.226191,0.0955313,0.229105,-0.2673,-0.106645,0.0209818,-0.0575766,0.158859,3.59995,0.173016,-0.0435024
31139,-0.0345247,-0.157108,0.109213,-0.0624763,-0.0499307,-0.037092,-0.103939,-0.00667833,0.368231,-0.0346409,0.177027,-0.0778476,0.169183,0.193462,0.0143644,0.0537254,-0.0561465,-0.0927958,-0.111987,-0.0613382,-0.0164377,-0.270727,-0.0849362,-0.0432499,0.0200279,-0.0749314,0.144417,-0.139923,0.160288,3.60814,0.127082,-0.118057
34185,-0.0908651,-0.0694127,-0.0318935,-0.0371663,0.0380483,-0.0281572,0.0346792,-0.0459757,0.175606,-0.267215,0.129956,0.164936,0.396924,0.383755,-0.293876,-0.129711,-0.089433,0.032806,0.45738,-0.00326026,0.0986974,-0.216024,-0.0201502,0.304423,-0.109572,-0.155086,0.132711,-0.38614,0.0306878,3.63293,-0.382128,-0.157776
36865,-0.0110224,-0.075515,-0.125832,0.013627,0.0416392,0.121646,-0.059792,0.110352,0.0509069,-0.0384805,0.026118,-0.195278,0.00696237,-0.0162989,-0.149112,-0.131106,0.394529,-0.0860442,0.1963,0.199638,0.176088,-0.226605,-0.230333,0.113714,-0.00723597,-0.102397,-0.0624228,-0.162336,-0.0926204,3.59784,-0.0623257,0.0235267
32412,-0.0579785,-0.189809,0.00477689,-0.0682164,-0.110408,-0.0684764,-0.140345,-0.0237882,0.310238,-0.111097,0.0717507,-0.0563646,0.158855,-0.00159151,-0.05421,-0.0241538,0.256438,-0.0617117,-0.0058594,-0.0163448,-0.0285914,-0.306627,-0.289122,0.175359,0.0449076,-0.250174,0.0204533,0.00854371,0.122613,3.59308,-0.229335,-0.340387
32149,0.0583472,-0.101009,-0.145393,0.128701,-0.00463694,0.0112529,-0.0149039,-0.129169,-0.00305821,0.109176,0.0856562,0.328394,-0.0940576,-0.00687732,0.0891501,0.250885,-0.289261,0.0496338,0.0348419,0.187179,-0.0813422,-0.444929,0.117308,-0.361367,0.344972,0.274548,-0.0884763,-0.435231,-0.1765,3.6401,0.0335551,0.130032
33340,0.00266031,-0.0517625,0.0185984,0.0366794,0.0220121,0.0587136,0.0604117,-0.0475603,-0.103598,-0.0034481,0.0621828,0.0585821,0.0514824,-0.033928,0.112806,0.00564706,-0.0758297,0.060428,-0.0400521,0.120207,0.174688,0.00569119,-0.0493348,0.107192,0.163477,0.14672,-0.00347029,-0.15372,0.0995706,3.70064,0.0675622,-0.00344931
31505,-0.0581528,0.000905197,-0.0597036,-0.114875,-0.224057,0.00921596,0.0835192,0.0104803,0.0995901,0.209576,-0.0767155,-0.376454,-0.368524,0.0907791,0.20592,-0.268365,0.140584,-0.298537,0.0680551,0.114341,0.306531,-0.200578,0.16971,0.408558,0.104177,-0.189698,-0.200639,-0.244958,0.0531185,3.59224,-0.142181,-0.189746
31314,0.214146,-0.0952754,-0.13626,-0.0576557,-0.0355662,-0.179256,0.0176658,-0.0345122,-0.00235228,0.0229095,0.0637454,-0.0889703,-0.0916472,0.004671,0.171054,-0.0392844,-0.0968114,0.0796725,0.0188332,0.0831574,-0.0874486,-0.324048,0.0113855,-0.183072,0.297653,-0.181216,-0.0728773,0.00492808,-0.18579,3.70429,-0.0752093,0.134012
33893,0.0605357,-0.102821,-0.0164936,0.0216471,0.096428,0.133874,0.0914143,-0.0499761,0.0208626,0.181247,0.397273,-0.0187573,-0.23542,-0.0747229,-0.120767,0.0868941,-0.193175,-0.0679759,-0.332945,-0.0897451,-0.140255,-0.208499,-0.00662559,0.0912849,0.186928,-0.0486338,-0.0593779,-0.201857,0.127862,3.61891,-0.110259,-0.15172
35795,0.0282255,0.00147749,0.0222265,-0.0149849,0.119428,-0.019201,0.18178,-0.02498,0.0759325,-0.0352649,-0.0269628,-0.0301587,0.0667897,-0.109723,0.111577,0.00478948,0.0260462,-0.102682,0.0261913,0.210876,-0.0282889,-0.133996,0.195594,-0.0280693,-0.148175,0.10835,-0.000574797,-0.196345,-0.0209891,3.62205,0.0799888,-0.0248681
33593,0.172398,-0.134087,-0.0957151,0.0399498,-0.107516,0.0171478,-0.0306518,0.0499855,0.118865,-0.053724,-0.14865,0.143274,-0.180942,0.0440384,0.211138,0.172285,-0.162998,0.145007,-0.130568,-0.0854088,-0.00843492,-0.148336,-0.0471049,-0.0431033,0.00618044,0.157788,0.0690492,-0.218593,-0.0943468,3.69676,-0.0702602,-0.103238
32376,-0.0549033,0.116559,-0.220154,-0.0221644,0.0602824,0.0671742,-0.128698,-0.0191762,0.0950547,-0.0752254,-0.129766,0.132805,0.0983661,0.0152369,-0.120234,0.104762,-0.10723,-0.0542631,0.0260569,0.0810085,-0.00503622,0.0820332,0.192045,-0.00270522,0.0844204,0.125866,-0.0849918,-0.336188,0.188813,3.61142,-0.131452,0.152951
34021,-0.145404,-0.0717654,-0.0236481,0.0621238,-0.090194,-0.00473075,-0.106331,-0.184401,0.00850158,0.10304,0.00831075,0.0808292,-0.0803909,0.0565709,-0.06076,0.0519617,0.128892,0.00771892,0.0130041,-0.0424491,-0.0251854,-0.106413,0.168381,-0.181194,-0.024181,-0.0283792,0.124699,-0.163441,-0.0770496,3.65575,0.153339,0.100827
35751,-0.0368883,-0.0900083,0.0379424,0.00826766,-0.122799,-0.0115088,-0.00899278,-0.220775,-0.055245,-0.036467,-0.0987245,0.235075,-0.130474,0.222682,-0.16628,-0.137216,0.139496,-0.165387,-0.0836823,-0.140632,-0.0321163,-0.0756478,0.212242,-0.250764,0.134309,0.138483,0.0198914,-0.267757,-0.23415,3.69115,0.224225,-0.0896097
32369,0.181687,-0.020415,-0.153428,-0.0159152,-0.193838,-0.155312,0.0995718,-0.126412,-0.0316231,0.205695,-0.0550974,-0.100326,0.0439015,-0.065539,0.133101,0.242921,-0.146497,0.0614628,0.0959982,0.105521,-0.0302402,-0.0957537,-0.197569,0.0506307,0.0564252,0.0434325,5.6756e-05,-0.213462,-0.0602008,3.66266,-0.133641,0.266593
31918,0.0447023,0.0680612,0.083399,0.0175317,0.163102,-0.043266,-0.0922435,0.0502046,0.0629561,0.0840251,0.186949,-0.0571391,0.400121,0.0154598,0.0638618,0.0311088,0.228902,0.117173,-0.0985329,-0.0579265,-0.0492274,-0.209606,0.0496851,-0.0353756,-0.195824,0.272546,0.0458463,0.0989536,0.0960594,3.59962,-0.0846403,0.0118688
33903,0.125399,-0.212742,0.0189623,0.0375457,0.110592,-0.0379335,0.132052,0.20495,0.0230905,0.147133,-0.0996694,-0.0510999,0.0314967,-0.10697,-0.162693,0.121897,0.0438018,0.190112,-0.142663,-0.0649598,0.188202,0.157614,0.147461,-0.00944306,-0.00472938,-0.300886,-0.00858705,-0.359559,-0.165182,3.5877,-0.181842,0.291771
31153,-0.0492013,0.0149689,0.0365398,-0.0493102,0.146915,-0.152005,-0.00328748,-0.0390534,-0.0165375,0.152522,-0.238306,0.119575,-0.137265,0.027585,0.0309542,-0.205135,-0.1663,0.0673087,0.105799,-0.313039,0.0492567,0.10166,-0.197815,0.139388,-0.00810998,0.0886238,-0.0423833,-0.118096,0.11824,3.60893,-0.146857,0.000432457
32257,-0.0942994,-0.00508676,-0.0297177,0.0768213,0.0323334,-0.0717262,0.0833963,-0.0449367,0.108145,-0.00934844,-0.00321575,0.0410103,-0.0605583,-0.0523751,0.0626167,0.0153455,-0.0406051,-0.0373654,-0.111999,-0.00595369,-0.125869,-0.0568629,-0.0395405,0.0122907,0.0692548,-0.027942,0.0788478,-0.140007,0.119706,3.59353,0.0745258,-0.26326
