Protein_ID,Emb_1,Emb_2,Emb_3,Emb_4,Emb_5,Emb_6,Emb_7,Emb_8,Emb_9,Emb_10,Emb_11,Emb_12,Emb_13,Emb_14,Emb_15,Emb_16,Emb_17,Emb_18,Emb_19,Emb_20,Emb_21,Emb_22,Emb_23,Emb_24,Emb_25,Emb_26,Emb_27,Emb_28,Emb_29,Emb_30,Emb_31,Emb_32,
31366,-0.203032,-0.0251154,0.290967,0.248153,0.0602863,-0.0590076,-0.195297,0.285254,-0.42826,-0.33581,0.0459,0.465901,0.125265,0.297942,0.0377582,0.235914,-0.182195,0.0451398,-0.195559,-0.352983,-0.189282,0.335675,0.0960089,0.0684736,-0.0114564,0.526879,0.134731,-0.0101278,0.646595,-3.18726,0.265822,-0.238295
31536,-0.0396378,0.0818675,-0.033059,0.0447096,0.131466,-0.0209758,-0.118696,-0.0923463,0.0482239,-0.0256402,0.0650198,-0.0283545,0.0635502,0.200556,0.0918533,0.0931091,0.0248325,0.139815,0.0271698,-0.0788961,-0.00154459,0.207908,0.028838,-0.075017,0.0851094,0.132184,-0.11688,-0.0780602,0.20783,-3.21108,-0.0366662,-0.050384
32491,0.175008,-0.130237,0.0805687,0.05347,0.0821175,-0.0610954,0.150551,-0.151411,-0.225166,-0.159259,-0.0387458,-0.00587772,0.198421,0.125766,-0.0953092,-0.158477,-0.561501,-0.0133304,0.034274,-0.0827531,-0.10821,0.470759,-0.237737,-0.186475,-0.0157906,-0.219619,0.0593711,0.363221,0.132465,-3.08529,0.0109302,0.11729
35368,0.0976267,-0.0138265,-0.0787149,-0.0389499,-0.0339265,-0.0467305,-0.0044455,-0.0356475,-0.00155012,-0.0562217,0.0343898,0.0695985,0.0110478,0.0932979,-0.074193,0.0240893,-0.0132378,-0.0640194,0.0271033,-0.00899533,-0.0171392,0.290164,0.0754861,-0.0225694,-0.00898948,-0.141892,-0.0204669,0.0740503,0.176096,-3.24814,0.0391615,-0.0524699
32179,-0.0497917,-0.178476,0.0301373,0.025783,-0.0809243,0.0578236,-0.0356223,-0.203621,-0.0417099,0.0698845,0.117521,-0.159055,0.153855,-0.123438,-0.0627823,-0.0177519,-0.0381421,0.0797443,0.0304783,0.1207,0.0348595,0.214649,0.0521305,-0.199391,-0.0740293,0.249963,-0.100497,0.231035,0.148179,-3.19223,-0.156851,0.0410902
35175,0.0953672,0.075928,0.159461,-0.205469,0.0196645,0.12958,-0.105838,-0.223359,-0.276106,0.510768,-0.300819,-0.268593,-0.186557,0.296942,0.107477,-0.0361175,-0.0255973,-0.00920402,-0.0517753,-0.0659366,-0.0569412,0.369131,-0.157242,-0.375896,-0.0856422,0.193366,0.0287553,0.0538305,0.0541383,-3.17132,0.0486696,-0.174426
36945,0.114762,0.518789,-0.365593,0.123218,-0.00834154,-0.0311772,0.0265125,-0.134282,0.175952,0.159931,0.159886,0.383647,-0.185276,0.54071,0.329441,-0.1077,0.164553,-0.352884,0.155872,0.0648143,0.519796,0.318105,-0.463523,-0.121552,-0.174315,-0.0776402,-0.303855,0.133625,-0.0287895,-3.07486,-0.00812403,-0.722511
33814,0.139757,0.123963,-0.0518618,0.0718053,0.0471273,0.0405535,0.0067533,-0.186885,-0.000803101,-0.0537216,-0.046564,0.171905,-0.0792044,0.227473,-0.0109189,0.00469274,-0.197518,-0.10363,0.0195946,-0.0913104,-0.0719427,0.15369,-0.0165808,-0.190615,-0.0264649,-0.0401544,0.000511509,0.101929,-0.0907309,-3.24979,-0.0996881,-0.183719
32055,-0.113415,0.0430744,0.182618,-0.103668,0.161243,0.132349,0.187754,-0.184576,0.0658353,0.0179737,0.0619474,0.310018,-0.536992,0.448686,-0.0211421,0.0295588,-0.164658,-0.144053,-0.256176,0.206715,-0.00637853,0.255186,0.230018,0.0887659,-0.234083,0.171299,-0.313859,-0.0136715,0.074947,-3.1342,-0.0285371,0.108002
31396,0.037406,0.0537984,0.266436,-0.0996789,-0.163857,0.141694,0.0345983,-0.265752,-0.138876,0.0749451,0.0331114,0.336341,-0.0857714,0.310101,-0.0808237,0.0999544,-0.18576,-0.209744,0.271922,0.135614,0.179714,-0.104193,-0.000782251,0.198374,0.0360826,0.182464,-0.171291,0.397332,0.393427,-3.16533,-0.281951,-0.116162
31745,-0.0130936,-0.103917,-0.0311767,-0.0705307,0.000235032,-0.0499821,-0.0128528,0.00829013,0.00834895,0.0201462,0.0224096,0.120969,0.0545089,0.0937249,0.00134411,0.0800156,-0.0571692,-0.0173619,-0.0925517,-0.10509,0.0476607,0.225169,-0.0696926,-0.0871172,-0.0236181,0.0313366,-0.207146,0.168359,0.173837,-3.30233,0.138399,0.0122424
35865,-0.124388,-0.329896,-0.179478,-0.045889,0.00638817,0.291318,-0.0366202,-0.222887,0.0965995,0.285274,-0.0130109,0.0727502,-0.0388391,0.180506,-0.112052,0.386761,-0.0715909,0.0331204,-0.272127,-0.0929259,0.151111,0.296989,-0.267477,0.248404,0.141462,-0.0207769,-0.0550444,0.166454,0.26464,-3.16289,0.256947,0.337377
